2024-06-10 00:00:50, AirTemperature: 32.0C, AirHumidity: 50.2%, WaterTemperature: 25C, WaterDO: 8.55mg/L 
2024-06-10 03:27:51, AirTemperature: 33.3C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-10 03:28:51, AirTemperature: 33.4C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:29:51, AirTemperature: 33.3C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 7.48mg/L 
2024-06-10 03:30:51, AirTemperature: 33.3C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-10 03:31:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 9.35mg/L 
2024-06-10 03:32:51, AirTemperature: 33.4C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 6.76mg/L 
2024-06-10 03:33:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:34:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:35:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-10 03:36:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:37:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-10 03:38:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:39:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:40:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-10 03:41:51, AirTemperature: 33.4C, AirHumidity: 50.1%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-10 03:42:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:43:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-10 03:44:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 6.52mg/L 
2024-06-10 03:45:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-10 03:46:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-10 03:47:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:48:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-10 03:49:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.48mg/L 
2024-06-10 03:50:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-10 03:51:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-10 03:52:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-10 03:53:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-10 03:54:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-10 03:55:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 03:56:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-10 03:57:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 9.83mg/L 
2024-06-10 03:58:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.24mg/L 
2024-06-10 03:59:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-10 04:00:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 04:01:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-10 04:02:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-10 04:03:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 04:04:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.24mg/L 
2024-06-10 04:05:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-10 04:06:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-10 04:07:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-10 04:08:51, AirTemperature: 33.4C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 04:09:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 04:10:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-10 04:11:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 9.11mg/L 
2024-06-10 04:12:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 9.35mg/L 
2024-06-10 04:13:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.0mg/L 
2024-06-10 04:14:51, AirTemperature: 33.4C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 04:15:51, AirTemperature: 33.4C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-10 04:16:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-10 04:17:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 04:18:51, AirTemperature: 33.4C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-10 04:19:51, AirTemperature: 33.4C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-10 04:20:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-10 04:21:51, AirTemperature: 33.4C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:22:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:23:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-10 04:24:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 04:25:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 04:26:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-10 04:27:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 04:28:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 04:29:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:30:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:31:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-10 04:32:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 04:33:51, AirTemperature: 33.4C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 04:34:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 04:35:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:36:51, AirTemperature: 33.5C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 04:37:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 04:38:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 04:39:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-10 04:40:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 04:41:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:42:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:43:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 04:44:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 04:45:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 04:46:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:47:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 04:48:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 04:49:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:50:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 04:51:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:52:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 04:53:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 04:54:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 04:55:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 04:56:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 04:57:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 04:58:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 04:59:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:00:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:01:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 05:02:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.52mg/L 
2024-06-10 05:03:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:04:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:05:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:06:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 05:07:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:08:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.29mg/L 
2024-06-10 05:09:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 05:10:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-10 05:11:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-10 05:12:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 05:13:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:14:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:15:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:16:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 05:17:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 05:18:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 05:19:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 05:20:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.29mg/L 
2024-06-10 05:21:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 05:22:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 05:23:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:24:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 05:25:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 05:26:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:27:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:28:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-10 05:29:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:30:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:31:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 05:32:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 05:33:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 05:34:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:35:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 05:36:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:37:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:38:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.29mg/L 
2024-06-10 05:39:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 05:40:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-10 05:41:51, AirTemperature: 33.5C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:42:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 05:43:51, AirTemperature: 33.5C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.29mg/L 
2024-06-10 05:44:51, AirTemperature: 33.6C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 05:45:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 05:46:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-10 05:47:51, AirTemperature: 33.6C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 05:48:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 05:49:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:50:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:51:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 05:52:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.52mg/L 
2024-06-10 05:53:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 05:54:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 05:55:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:56:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 05:57:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 05:58:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 05:59:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:00:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.52mg/L 
2024-06-10 06:01:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:02:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 06:03:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:04:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 06:05:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.52mg/L 
2024-06-10 06:06:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 06:07:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 06:08:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:09:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 06:10:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 06:11:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 06:12:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:13:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:14:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 06:15:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.29mg/L 
2024-06-10 06:16:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 06:17:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:18:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 06:19:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-10 06:20:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:21:51, AirTemperature: 33.7C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 06:22:51, AirTemperature: 33.6C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 06:23:51, AirTemperature: 33.6C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 06:24:51, AirTemperature: 33.6C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 06:25:51, AirTemperature: 33.6C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-10 06:26:51, AirTemperature: 33.6C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 06:27:51, AirTemperature: 33.6C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 06:28:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-10 06:29:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 6.29mg/L 
2024-06-10 06:30:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 06:31:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:32:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:33:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:34:51, AirTemperature: 33.7C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 06:35:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 06:36:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:37:51, AirTemperature: 33.7C, AirHumidity: 50.4%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 06:38:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 06:39:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 06:40:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 06:41:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:42:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 06:43:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 06:44:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 06:45:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 06:46:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 06:47:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-10 06:48:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 06:49:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 06:50:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 06:51:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 06:52:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 06:53:51, AirTemperature: 33.8C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
