2024-06-14 00:00:38, AirTemperature: 27.6C, AirHumidity: 42.3%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 03:27:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:28:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 03:29:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:30:39, AirTemperature: 27.3C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:31:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:32:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 03:33:39, AirTemperature: 27.4C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:34:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:35:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:36:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:37:39, AirTemperature: 27.4C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 03:38:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:39:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 03:40:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 03:41:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:42:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 03:43:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 03:44:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 03:45:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 03:46:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:47:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 03:48:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:49:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 03:50:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:51:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 03:52:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:53:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 03:54:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 03:55:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 03:56:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:57:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 03:58:39, AirTemperature: 27.4C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 03:59:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:00:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:01:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:02:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:03:39, AirTemperature: 27.4C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:04:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:05:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:06:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 7.89mg/L 
2024-06-14 04:07:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:08:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:09:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:10:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 04:11:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:12:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:13:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:14:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:15:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:16:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:17:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:18:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:19:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 04:20:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:21:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:22:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:23:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:24:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 04:25:39, AirTemperature: 27.4C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:26:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 04:27:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 7.89mg/L 
2024-06-14 04:28:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:29:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:30:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:31:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:32:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 04:33:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:34:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:35:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:36:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 7.89mg/L 
2024-06-14 04:37:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:38:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:39:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:40:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:41:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:42:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:43:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:44:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:45:39, AirTemperature: 27.4C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:46:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:47:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 04:48:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 04:49:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 04:50:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:51:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:52:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 04:53:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 04:54:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:55:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 04:56:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:57:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 04:58:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 04:59:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:00:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 05:01:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 05:02:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:03:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 05:04:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:05:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:06:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:07:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 7.89mg/L 
2024-06-14 05:08:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 05:09:39, AirTemperature: 27.3C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:10:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:11:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:12:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:13:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:14:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 05:15:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:16:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:17:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:18:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:19:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:20:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:21:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:22:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:23:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:24:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 05:25:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 05:26:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 05:27:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:28:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:29:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 05:30:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:31:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:32:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 05:33:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:34:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 05:35:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:36:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 05:37:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:38:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:39:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 05:40:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 05:41:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:42:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:43:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:44:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 05:45:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 05:46:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 05:47:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 05:48:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 05:49:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 7.89mg/L 
2024-06-14 05:50:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:51:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:52:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 05:53:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 05:54:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 05:55:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 05:56:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 05:57:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 05:58:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 05:59:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 06:00:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 06:01:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:02:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:03:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 06:04:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 06:05:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 7.89mg/L 
2024-06-14 06:06:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 06:07:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 06:08:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 06:09:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:10:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 06:11:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:12:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:13:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:14:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:15:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:16:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:17:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:18:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 06:19:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 06:20:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 06:21:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 06:22:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:23:39, AirTemperature: 27.2C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:24:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 06:25:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:26:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 06:27:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 06:28:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:29:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 06:30:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 06:31:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:32:39, AirTemperature: 27.3C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:33:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:34:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:35:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:36:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:37:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:38:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:39:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:40:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 06:41:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 06:42:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:43:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:44:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:45:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 06:46:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:47:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 06:48:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:49:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:50:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:51:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:52:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:53:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
