2024-06-11 00:00:51, AirTemperature: 32.4C, AirHumidity: 49.2%, WaterTemperature: 26C, WaterDO: 10.39mg/L 
2024-06-11 03:27:51, AirTemperature: 33.7C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 11.05mg/L 
2024-06-11 03:28:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 03:29:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-11 03:30:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-11 03:31:51, AirTemperature: 33.8C, AirHumidity: 49.5%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 03:32:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 03:33:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:34:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-11 03:35:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:36:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:37:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 03:38:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 10.82mg/L 
2024-06-11 03:39:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 03:40:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 03:41:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-11 03:42:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 03:43:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 03:44:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 10.59mg/L 
2024-06-11 03:45:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 03:46:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:47:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 03:48:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 03:49:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:50:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 11.05mg/L 
2024-06-11 03:51:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 03:52:51, AirTemperature: 33.8C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 03:53:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:54:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 03:55:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:56:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:57:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 03:58:51, AirTemperature: 33.8C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 03:59:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 11.52mg/L 
2024-06-11 04:00:51, AirTemperature: 33.8C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-11 04:01:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 04:02:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 04:03:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 04:04:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 04:05:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 04:06:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:07:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 04:08:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 10.36mg/L 
2024-06-11 04:09:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 04:10:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 04:11:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-11 04:12:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 04:13:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-11 04:14:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 04:15:51, AirTemperature: 33.9C, AirHumidity: 49.6%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 04:16:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 04:17:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 11.93mg/L 
2024-06-11 04:18:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 04:19:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:20:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:21:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:22:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:23:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-11 04:24:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:25:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 04:26:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 04:27:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 04:28:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 10.59mg/L 
2024-06-11 04:29:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 10.36mg/L 
2024-06-11 04:30:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 04:31:51, AirTemperature: 33.9C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:32:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 04:33:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 04:34:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 04:35:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 04:36:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:37:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 04:38:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 04:39:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 04:40:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:41:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 10.36mg/L 
2024-06-11 04:42:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 10.59mg/L 
2024-06-11 04:43:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 04:44:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-11 04:45:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 04:46:51, AirTemperature: 34.0C, AirHumidity: 49.7%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:47:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 04:48:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 04:49:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 04:50:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 04:51:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 04:52:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 04:53:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 04:54:51, AirTemperature: 33.9C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 04:55:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-11 04:56:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-11 04:57:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-11 04:58:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 04:59:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 05:00:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:01:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:02:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:03:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 11.05mg/L 
2024-06-11 05:04:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:05:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 05:06:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 05:07:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 05:08:51, AirTemperature: 34.0C, AirHumidity: 49.8%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 05:09:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:10:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 05:11:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 05:12:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-11 05:13:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 05:14:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 05:15:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-11 05:16:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:17:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:18:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:19:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 05:20:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:21:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 11.05mg/L 
2024-06-11 05:22:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:23:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 05:24:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:25:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:26:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:27:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 05:28:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 05:29:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 05:30:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 05:31:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:32:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-11 05:33:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 05:34:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-11 05:35:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-11 05:36:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:37:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 05:38:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:39:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:40:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 05:41:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:42:51, AirTemperature: 34.1C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 05:43:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 10.36mg/L 
2024-06-11 05:44:51, AirTemperature: 34.1C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:45:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:46:51, AirTemperature: 34.0C, AirHumidity: 49.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:47:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-11 05:48:51, AirTemperature: 34.1C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-11 05:49:51, AirTemperature: 34.1C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-11 05:50:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:51:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-11 05:52:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 05:53:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:54:51, AirTemperature: 34.0C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 05:55:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 05:56:51, AirTemperature: 34.0C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-11 05:57:51, AirTemperature: 34.1C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-11 05:58:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 05:59:51, AirTemperature: 34.0C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-11 06:00:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 06:01:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-11 06:02:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 06:03:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-11 06:04:51, AirTemperature: 34.1C, AirHumidity: 50.0%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 06:05:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-11 06:06:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 06:07:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-11 06:08:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 10.82mg/L 
2024-06-11 06:09:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 06:10:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-11 06:11:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-11 06:12:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-11 06:13:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 06:14:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 06:15:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 06:16:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 06:17:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 06:18:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 06:19:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-11 06:20:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 06:21:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 06:22:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 06:23:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-11 06:24:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 06:25:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-11 06:26:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-11 06:27:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 06:28:51, AirTemperature: 34.1C, AirHumidity: 50.1%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-11 06:29:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 06:30:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-11 06:31:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 10.36mg/L 
2024-06-11 06:32:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 06:33:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 06:34:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 06:35:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 06:36:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-11 06:37:51, AirTemperature: 34.1C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 06:38:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 06:39:51, AirTemperature: 34.2C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-11 06:40:51, AirTemperature: 34.2C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 06:41:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 06:42:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 06:43:51, AirTemperature: 34.2C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 06:44:51, AirTemperature: 34.2C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-11 06:45:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-11 06:46:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-11 06:47:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-11 06:48:51, AirTemperature: 34.2C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 10.36mg/L 
2024-06-11 06:49:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-11 06:50:51, AirTemperature: 34.2C, AirHumidity: 50.2%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-11 06:51:51, AirTemperature: 34.3C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-11 06:52:51, AirTemperature: 34.2C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-11 06:53:51, AirTemperature: 34.3C, AirHumidity: 50.3%, WaterTemperature: 28C, WaterDO: 11.05mg/L 
