2024-06-13 00:01:20, AirTemperature: 29.7C, AirHumidity: 44.2%, WaterTemperature: 0.0C, WaterDO: 0.0mg/L 
2024-06-13 03:28:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 03:29:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 03:30:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 03:31:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 03:32:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 03:33:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 03:34:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 03:35:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 03:36:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 03:37:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 7.87mg/L 
2024-06-13 03:38:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 03:39:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 03:40:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 03:41:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 03:42:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 03:43:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 03:44:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 03:45:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 03:46:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 03:47:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 03:48:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 7.87mg/L 
2024-06-13 03:49:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 03:50:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 03:51:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 7.87mg/L 
2024-06-13 03:52:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 03:53:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 03:54:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 03:55:16, AirTemperature: 27.7C, AirHumidity: 44.0%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 03:56:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 03:57:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 03:58:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 03:59:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 04:00:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 04:01:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 04:02:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 04:03:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 04:04:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 04:05:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 04:06:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 04:07:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 04:08:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 04:09:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 04:10:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 04:11:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 04:12:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 04:13:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 04:14:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 04:15:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 04:16:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 04:17:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 04:18:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:19:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:20:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:21:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 04:22:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 04:23:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 04:24:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:25:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:26:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 04:27:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 04:28:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:29:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 04:30:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 04:31:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:32:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:33:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 04:34:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 04:35:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 04:36:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:37:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 04:38:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:39:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:40:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:41:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 04:42:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:43:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-13 04:44:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 04:45:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:46:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 04:47:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:48:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:49:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:50:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 04:51:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:52:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:53:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 04:54:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 04:55:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:56:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:57:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 04:58:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 04:59:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:00:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 05:01:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:02:16, AirTemperature: 27.2C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:03:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:04:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:05:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:06:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:07:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:08:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:09:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:10:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:11:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 05:12:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 05:13:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:14:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 05:15:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:16:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:17:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:18:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:19:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 05:20:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:21:16, AirTemperature: 27.1C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 05:22:16, AirTemperature: 27.1C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 05:23:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:24:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 05:25:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 05:26:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:27:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 05:28:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:29:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 05:30:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 05:31:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 05:32:16, AirTemperature: 27.1C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:33:16, AirTemperature: 27.0C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:34:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 05:35:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:36:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 05:37:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:38:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 05:39:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:40:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 05:41:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:42:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 05:43:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 05:44:16, AirTemperature: 27.0C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:45:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 05:46:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 05:47:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:48:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 05:49:16, AirTemperature: 27.0C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:50:16, AirTemperature: 27.0C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 05:51:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:52:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 05:53:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:54:16, AirTemperature: 27.0C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 05:55:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-13 05:56:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 05:57:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 05:58:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 05:59:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:00:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:01:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 06:02:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:03:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:04:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:05:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 06:06:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-13 06:07:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:08:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 06:09:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 06:10:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:11:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:12:16, AirTemperature: 27.1C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:13:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:14:16, AirTemperature: 27.1C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:15:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:16:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 06:17:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:18:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:19:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 06:20:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:21:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 06:22:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:23:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 06:24:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:25:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:26:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:27:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 06:28:16, AirTemperature: 27.2C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:29:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:30:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:31:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 06:32:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 06:33:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 06:34:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:35:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:36:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:37:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 06:38:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:39:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:40:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:41:16, AirTemperature: 27.2C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 06:42:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:43:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 06:44:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 06:45:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:46:16, AirTemperature: 27.3C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:47:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 06:48:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 06:49:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:50:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:51:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 06:52:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 06:53:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 06:54:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
