2024-06-09 01:43:46, AirTemperature: 33.2C, AirHumidity: 52.3%, WaterTemperature: 0.0C, WaterDO: 0.0mg/L 
2024-06-09 05:15:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-09 05:16:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 9.35mg/L 
2024-06-09 05:17:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:18:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 7.48mg/L 
2024-06-09 05:19:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 05:20:50, AirTemperature: 33.0C, AirHumidity: 52.5%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 05:21:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 05:22:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:23:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 9.11mg/L 
2024-06-09 05:24:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 9.35mg/L 
2024-06-09 05:25:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-09 05:26:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-09 05:27:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-09 05:28:50, AirTemperature: 33.0C, AirHumidity: 52.5%, WaterTemperature: 27C, WaterDO: 9.35mg/L 
2024-06-09 05:29:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 05:30:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:31:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 7.48mg/L 
2024-06-09 05:32:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 05:33:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 9.59mg/L 
2024-06-09 05:34:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 05:35:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 9.11mg/L 
2024-06-09 05:36:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 05:37:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 9.59mg/L 
2024-06-09 05:38:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 10.26mg/L 
2024-06-09 05:39:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 05:40:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:41:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 05:42:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 05:43:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 05:44:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:45:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:46:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-09 05:47:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 05:48:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.48mg/L 
2024-06-09 05:49:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:50:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:51:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 05:52:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-09 05:53:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 10.02mg/L 
2024-06-09 05:54:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 10.98mg/L 
2024-06-09 05:55:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 05:56:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 9.59mg/L 
2024-06-09 05:57:50, AirTemperature: 33.0C, AirHumidity: 52.6%, WaterTemperature: 27C, WaterDO: 7.0mg/L 
2024-06-09 05:58:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 05:59:50, AirTemperature: 33.0C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 9.11mg/L 
2024-06-09 06:00:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:01:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 06:02:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:03:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:04:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 9.35mg/L 
2024-06-09 06:05:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.48mg/L 
2024-06-09 06:06:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-09 06:07:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-09 06:08:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-09 06:09:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 10.98mg/L 
2024-06-09 06:10:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.24mg/L 
2024-06-09 06:11:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:12:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.48mg/L 
2024-06-09 06:13:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:14:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 06:15:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.24mg/L 
2024-06-09 06:16:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:17:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:18:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:19:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:20:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 06:21:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.0mg/L 
2024-06-09 06:22:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.96mg/L 
2024-06-09 06:23:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.48mg/L 
2024-06-09 06:24:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-09 06:25:50, AirTemperature: 33.1C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 10.02mg/L 
2024-06-09 06:26:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-09 06:27:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:28:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 06:29:50, AirTemperature: 33.1C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 06:30:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:31:50, AirTemperature: 33.1C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:32:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-09 06:33:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 9.35mg/L 
2024-06-09 06:34:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:35:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 06:36:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:37:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 9.83mg/L 
2024-06-09 06:38:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 7.24mg/L 
2024-06-09 06:39:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 9.11mg/L 
2024-06-09 06:40:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 7.0mg/L 
2024-06-09 06:41:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:42:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 06:43:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:44:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:45:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:46:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-09 06:47:50, AirTemperature: 33.2C, AirHumidity: 52.7%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:48:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:49:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 11.22mg/L 
2024-06-09 06:50:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:51:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 9.35mg/L 
2024-06-09 06:52:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:53:50, AirTemperature: 33.2C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 10.5mg/L 
2024-06-09 06:54:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.15mg/L 
2024-06-09 06:55:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 06:56:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:57:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 06:58:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 7.72mg/L 
2024-06-09 06:59:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 9.11mg/L 
2024-06-09 07:00:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 9.59mg/L 
2024-06-09 07:01:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:02:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:03:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.63mg/L 
2024-06-09 07:04:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 07:05:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 10.26mg/L 
2024-06-09 07:06:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 10.02mg/L 
2024-06-09 07:07:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 6.76mg/L 
2024-06-09 07:08:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 8.39mg/L 
2024-06-09 07:09:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 27C, WaterDO: 6.76mg/L 
2024-06-09 07:10:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-09 07:11:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:12:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:13:50, AirTemperature: 33.3C, AirHumidity: 52.9%, WaterTemperature: 27C, WaterDO: 8.87mg/L 
2024-06-09 07:14:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-09 07:15:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:16:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:17:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-09 07:18:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:19:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-09 07:20:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:21:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-09 07:22:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-09 07:23:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-09 07:24:50, AirTemperature: 33.3C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-09 07:25:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:26:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-09 07:27:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-09 07:28:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-09 07:29:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-09 07:30:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:31:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-09 07:32:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:33:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:34:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-09 07:35:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:36:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:37:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:38:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:39:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-09 07:40:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-09 07:41:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:42:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-09 07:43:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-09 07:44:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:45:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:46:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-09 07:47:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:48:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-09 07:49:50, AirTemperature: 33.4C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-09 07:50:50, AirTemperature: 33.5C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-09 07:51:50, AirTemperature: 33.4C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-09 07:52:50, AirTemperature: 33.5C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 6.52mg/L 
2024-06-09 07:53:50, AirTemperature: 33.4C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-09 07:54:50, AirTemperature: 33.5C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-09 07:55:50, AirTemperature: 33.5C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-09 07:56:50, AirTemperature: 33.4C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 07:57:50, AirTemperature: 33.5C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 07:58:50, AirTemperature: 33.5C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-09 07:59:50, AirTemperature: 33.5C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-09 08:00:50, AirTemperature: 33.4C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 08:01:50, AirTemperature: 33.5C, AirHumidity: 52.8%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-09 08:02:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-09 08:03:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-09 08:04:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-09 08:05:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-09 08:06:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-09 08:07:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-09 08:08:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 08:09:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-09 08:10:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 08:11:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-09 08:12:50, AirTemperature: 33.5C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 08:13:50, AirTemperature: 33.5C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-09 08:14:50, AirTemperature: 33.6C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-09 08:15:50, AirTemperature: 33.6C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-09 08:16:50, AirTemperature: 33.6C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-09 08:17:50, AirTemperature: 33.6C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-09 08:18:50, AirTemperature: 33.6C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 08:19:50, AirTemperature: 33.6C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 08:20:50, AirTemperature: 33.6C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 08:21:50, AirTemperature: 33.6C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-09 08:22:50, AirTemperature: 33.6C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-09 08:23:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-09 08:24:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-09 08:25:50, AirTemperature: 33.6C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-09 08:26:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-09 08:27:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 08:28:50, AirTemperature: 33.7C, AirHumidity: 52.9%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-09 08:29:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-09 08:30:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-09 08:31:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-09 08:32:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-09 08:33:50, AirTemperature: 33.7C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-09 08:34:50, AirTemperature: 33.8C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-09 08:35:50, AirTemperature: 33.8C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 10.13mg/L 
2024-06-09 08:36:50, AirTemperature: 33.8C, AirHumidity: 53.1%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-09 08:37:50, AirTemperature: 33.8C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-09 08:38:50, AirTemperature: 33.8C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-09 08:39:50, AirTemperature: 33.8C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-09 08:40:50, AirTemperature: 33.8C, AirHumidity: 53.1%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-09 08:41:50, AirTemperature: 33.8C, AirHumidity: 53.0%, WaterTemperature: 28C, WaterDO: 10.59mg/L 
